serial_number,average_time_between_service,avg_serv_costs,days_to_first_serv,installation_year,accessories,breakdown,inspection_maintenance,instruction,retrofit,transport_damages,welding,energy_type_electric,machine_size_102,machine_size_62,machine_size_61,machine_size_201,machine_size_202,machine_type_combi
325,63,428.6128159,45,2017,0,7,0,0,0,0,0,1,0,1,0,0,0,0
326,351,162.2246906,316,2015,0,7,0,0,0,0,0,0,0,0,0,0,0,1
327,17,182.4283333,46,2015,0,6,0,0,0,0,0,1,0,0,0,0,0,0
328,229,241.595,78,2018,0,6,0,0,0,0,0,1,0,0,0,0,0,0
329,120,266.7621429,60,2014,6,0,0,0,0,0,0,1,0,0,0,0,0,0
330,175,342.9177778,0,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
331,286,243.9933333,364,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
332,289,445.815,0,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
333,159,337.867,0,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
334,205,311.46125,176,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
335,266,652.196,210,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
336,237,405.0814286,324,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
337,348,370.524,183,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
338,150,360.989,92,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
339,137,410.36,139,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
340,102,680.3449534,19,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
341,170,399.7176664,122,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
342,140,604.7711111,50,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
343,135,363.0681818,18,2018,0,6,0,0,0,0,0,1,0,0,0,0,0,0
344,163,531.335,54,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
345,160,798.0305784,0,2014,0,6,0,0,0,0,0,1,0,0,0,0,0,0
346,69,124.885,62,2015,0,6,0,0,0,0,0,1,0,0,0,0,0,0
347,320,419.645,245,2015,0,6,0,0,0,0,0,1,0,0,0,0,0,0
348,154,655.5468527,196,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
349,254,447.1898846,201,2014,0,6,0,0,0,0,0,1,1,0,0,0,0,0
350,236,405.4902178,83,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
351,177,673.4203339,44,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
352,184,449.7078235,43,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
353,177,498.2700372,16,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
354,193,573.7817454,320,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
355,102,352.4881585,81,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
356,181,836.7783213,342,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
357,150,315.6138529,22,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
358,164,327.0559988,42,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
359,198,422.9350934,156,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
360,133,903.7843779,22,2016,0,6,0,0,0,0,0,1,1,0,0,0,0,0
361,229,349.7926602,385,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
362,133,665.9279754,2,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
363,153,376.0979081,48,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
364,137,301.9001073,54,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
365,180,651.0087105,77,2016,0,6,0,0,0,0,0,1,1,0,0,0,0,0
366,144,421.2759304,4,2016,0,6,0,0,0,0,0,1,1,0,0,0,0,0
367,148,261.1400275,87,2015,0,6,0,0,0,0,0,1,1,0,0,0,0,0
368,131,354.4922322,8,2016,0,6,0,0,0,0,0,1,1,0,0,0,0,0
369,162,513.445615,88,2016,0,6,0,0,0,0,0,1,1,0,0,0,0,0
370,128,276.8265506,52,2016,0,6,0,0,0,0,0,1,1,0,0,0,0,0
371,127,654.9791686,44,2016,0,6,0,0,0,0,0,1,1,0,0,0,0,0
372,199,326.9514927,1,2016,0,6,0,0,0,0,0,1,1,0,0,0,0,0
373,91,361.0676055,213,2016,0,6,0,0,0,0,0,1,1,0,0,0,0,0
374,59,393.7029988,111,2017,0,6,0,0,0,0,0,1,1,0,0,0,0,0
375,89,324.8935331,12,2017,0,6,0,0,0,0,0,1,1,0,0,0,0,0
376,64,487.2592178,28,2017,0,6,0,0,0,0,0,1,1,0,0,0,0,0
377,109,30.22,90,2017,0,0,6,0,0,0,0,1,0,0,1,0,0,0
378,178,129.8555556,0,2017,0,6,0,0,0,0,0,1,0,0,1,0,0,0
379,115,157.7,329,2014,0,6,0,0,0,0,0,1,0,0,1,0,0,0
380,83,285.04817,67,2017,0,6,0,0,0,0,0,1,0,0,1,0,0,0
381,36,238.4612874,13,2017,0,6,0,0,0,0,0,1,0,0,1,0,0,0
382,83,52.12412679,32,2017,0,6,0,0,0,0,0,1,0,0,1,0,0,0
383,237,290.1643081,102,2014,0,6,0,0,0,0,0,1,0,1,0,0,0,0
384,197,296.2800073,49,2015,0,6,0,0,0,0,0,1,0,1,0,0,0,0
385,123,342.0116157,12,2016,0,6,0,0,0,0,0,1,0,1,0,0,0,0
386,194,443.6939952,76,2015,0,6,0,0,0,0,0,1,0,1,0,0,0,0
387,152,692.441933,191,2015,0,6,0,0,0,0,0,1,0,1,0,0,0,0
388,177,363.5587944,498,2015,0,6,0,0,0,0,0,1,0,1,0,0,0,0
389,161,472.1193685,110,2015,0,6,0,0,0,0,0,1,0,1,0,0,0,0
390,156,323.738615,101,2015,0,6,0,0,0,0,0,1,0,1,0,0,0,0
391,141,605.891341,40,2015,0,6,0,0,0,0,0,1,0,1,0,0,0,0
392,127,568.6346325,152,2016,0,6,0,0,0,0,0,1,0,1,0,0,0,0
393,126,838.9901743,324,2016,0,6,0,0,0,0,0,1,0,1,0,0,0,0
394,127,372.3944707,40,2015,0,6,0,0,0,0,0,1,0,1,0,0,0,0
395,125,661.594956,144,2015,0,6,0,0,0,0,0,1,0,1,0,0,0,0
396,126,368.0950652,223,2015,0,6,0,0,0,0,0,1,0,1,0,0,0,0
397,114,789.2466961,31,2016,0,6,0,0,0,0,0,1,0,1,0,0,0,0
398,166,605.6791013,70,2016,0,6,0,0,0,0,0,1,0,1,0,0,0,0
399,124,342.1291685,157,2016,0,6,0,0,0,0,0,1,0,1,0,0,0,0
400,140,398.5415678,17,2016,0,6,0,0,0,0,0,1,0,1,0,0,0,0
401,124,464.8275326,24,2016,0,6,0,0,0,0,0,1,0,1,0,0,0,0
402,136,512.7770703,78,2016,0,6,0,0,0,0,0,1,0,1,0,0,0,0
403,147,450.692706,67,2016,0,6,0,0,0,0,0,1,0,1,0,0,0,0
404,101,369.8618134,176,2017,0,6,0,0,0,0,0,1,0,1,0,0,0,0
405,22,361.2543218,54,2018,0,6,0,0,0,0,0,1,0,1,0,0,0,0
406,89,70.21439229,83,2018,0,6,0,0,0,0,0,0,1,0,0,0,0,0
407,75,333.622,215,2016,0,5,0,0,0,0,0,1,0,0,0,0,0,0
408,401,412.866,181,2018,0,0,5,0,0,0,0,1,0,0,0,0,0,0
409,168,376.386,81,2014,0,5,0,0,0,0,0,1,0,0,0,0,0,0
410,168,376.386,81,2014,0,0,5,0,0,0,0,1,0,0,0,0,0,0
411,175,342.9177778,0,2014,0,0,5,0,0,0,0,1,0,0,0,0,0,0
412,234,233.7014286,0,2014,0,5,0,0,0,0,0,1,0,0,0,0,0,0
413,293,272.055,31,2014,0,5,0,0,0,0,0,1,0,0,0,0,0,0
414,238,382.6285714,3,2014,0,5,0,0,0,0,0,1,0,0,0,0,0,0
415,211,466.35,37,2014,0,5,0,0,0,0,0,1,0,0,0,0,0,0
416,238,457.9785714,320,2014,0,5,0,0,0,0,0,1,0,0,0,0,0,0
417,267,539.396,670,2014,0,5,0,0,0,0,0,1,0,0,0,0,0,0
418,232,408.28,20,2014,0,5,0,0,0,0,0,1,0,0,0,0,0,0
419,156,584.09,0,2014,0,5,0,0,0,0,0,1,0,0,0,0,0,0
420,250,371.16,117,2014,0,5,0,0,0,0,0,1,0,0,0,0,0,0
421,445,460.08,236,2018,0,5,0,0,0,0,0,1,0,0,0,0,0,0
422,144,158.3085714,63,2018,0,5,0,0,0,0,0,1,0,0,0,0,0,0
423,159,424.81125,0,2014,0,5,0,0,0,0,0,1,0,0,0,0,0,0
424,128,471.7253128,33,2015,0,5,0,0,0,0,0,1,0,0,0,0,0,0
425,374,409.4225,0,2015,0,5,0,0,0,0,0,1,0,0,0,0,0,0
426,115,384.31,78,2015,0,5,0,0,0,0,0,1,0,0,0,0,0,0
427,207,505.18,34,2015,0,5,0,0,0,0,0,1,0,0,0,0,0,0
428,148,383.87375,314,2015,0,5,0,0,0,0,0,1,0,0,0,0,0,0
429,147,437.3316667,2,2015,0,5,0,0,0,0,0,1,0,0,0,0,0,0
430,95,120.746,125,2016,0,5,0,0,0,0,0,1,0,0,0,0,0,0
431,465,61.48161869,465,2016,0,5,0,0,0,0,0,1,0,0,0,0,0,0
432,1,663.5429218,1,2017,0,5,0,0,0,0,0,1,1,0,0,0,0,0
433,187,526.2170854,187,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
434,270,256.7926753,35,2014,0,5,0,0,0,0,0,1,1,0,0,0,0,0
435,159,623.3781707,13,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
436,141,345.2165185,34,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
437,199,648.4772811,38,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
438,197,349.634959,355,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
439,226,294.2607241,50,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
440,210,791.1546759,289,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
441,231,410.880262,15,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
442,197,513.9777708,208,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
443,175,354.3383013,293,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
444,187,275.6763315,63,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
445,173,289.8463464,84,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
446,176,732.6196666,73,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
447,148,237.5364982,133,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
448,230,628.2839548,151,2016,0,5,0,0,0,0,0,1,1,0,0,0,0,0
449,181,206.3176913,265,2016,0,5,0,0,0,0,0,1,1,0,0,0,0,0
450,220,368.3556972,189,2016,0,5,0,0,0,0,0,1,1,0,0,0,0,0
451,152,403.6619823,172,2016,0,5,0,0,0,0,0,1,1,0,0,0,0,0
452,162,255.1215208,42,2015,0,5,0,0,0,0,0,1,1,0,0,0,0,0
453,216,294.1785253,47,2016,0,5,0,0,0,0,0,1,1,0,0,0,0,0
454,128,463.927519,131,2016,0,5,0,0,0,0,0,1,1,0,0,0,0,0
455,154,463.0721092,18,2016,0,5,0,0,0,0,0,1,1,0,0,0,0,0
456,66,296.4903691,71,2016,0,5,0,0,0,0,0,1,1,0,0,0,0,0
457,141,315.7513161,50,2016,0,5,0,0,0,0,0,1,1,0,0,0,0,0
458,121,556.7423367,60,2017,0,5,0,0,0,0,0,1,1,0,0,0,0,0
459,130,560.4708965,7,2016,0,5,0,0,0,0,0,1,1,0,0,0,0,0
460,116,517.0510172,43,2016,0,5,0,0,0,0,0,1,1,0,0,0,0,0
461,104,260.1553926,59,2016,0,5,0,0,0,0,0,1,1,0,0,0,0,0
462,60,767.8728332,63,2017,0,5,0,0,0,0,0,1,1,0,0,0,0,0
463,85,397.822029,91,2017,0,5,0,0,0,0,0,1,1,0,0,0,0,0
464,172,84.18074398,245,2015,0,5,0,0,0,0,0,1,0,0,1,0,0,1
465,135,161.27,252,2015,0,5,0,0,0,0,0,1,0,0,1,0,0,1
466,161,40.79944735,264,2015,0,5,0,0,0,0,0,1,0,0,1,0,0,1
467,78,467.5866667,96,2014,0,5,0,0,0,0,0,1,0,0,1,0,0,0
468,82,286.6231281,75,2015,0,5,0,0,0,0,0,1,0,0,1,0,0,0
469,83,130.29,4,2015,0,5,0,0,0,0,0,1,0,0,1,0,0,0
470,274,506.11,181,2014,0,5,0,0,0,0,0,1,0,0,1,0,0,0
471,103,423.0675,384,2017,0,5,0,0,0,0,0,1,0,0,1,0,0,0
472,330,30.7370535,337,2015,0,5,0,0,0,0,0,1,0,0,1,0,0,0
473,147,474.5278648,0,2015,0,5,0,0,0,0,0,1,0,0,1,0,0,0
474,102,554.970976,255,2015,0,5,0,0,0,0,0,1,0,0,1,0,0,0
475,98,250.5486812,73,2016,0,5,0,0,0,0,0,1,0,0,1,0,0,0
476,134,166.5177455,294,2017,0,5,0,0,0,0,0,1,0,0,1,0,0,0
477,159,130.14,546,2016,0,5,0,0,0,0,0,1,0,0,1,0,0,0
478,100,127.2953012,412,2017,0,5,0,0,0,0,0,1,0,0,1,0,0,0
479,87,121.510425,16,2017,0,5,0,0,0,0,0,1,0,0,1,0,0,0
480,12,85.828,2,2017,0,0,0,5,0,0,0,1,0,0,1,0,0,0
481,123,463.7390138,8,2016,0,5,0,0,0,0,0,1,0,1,0,0,0,0
482,320,467.6864217,130,2014,0,5,0,0,0,0,0,1,0,1,0,0,0,0
483,267,665.6223362,319,2015,0,5,0,0,0,0,0,1,0,1,0,0,0,0
484,128,557.2078343,62,2015,0,5,0,0,0,0,0,1,0,1,0,0,0,0
485,241,739.4117041,163,2015,0,5,0,0,0,0,0,1,0,1,0,0,0,0
486,107,270.0344293,147,2017,0,5,0,0,0,0,0,1,0,1,0,0,0,0
487,176,488.229624,75,2015,0,5,0,0,0,0,0,1,0,1,0,0,0,0
488,237,354.2874186,70,2015,0,5,0,0,0,0,0,1,0,1,0,0,0,0
489,179,453.1128177,79,2015,0,5,0,0,0,0,0,1,0,1,0,0,0,0
490,190,503.1268426,32,2015,0,5,0,0,0,0,0,1,0,1,0,0,0,0
491,231,514.0485883,277,2015,0,5,0,0,0,0,0,1,0,1,0,0,0,0
492,196,433.1815511,23,2015,0,5,0,0,0,0,0,1,0,1,0,0,0,0
493,174,500.0244167,289,2016,0,5,0,0,0,0,0,1,0,1,0,0,0,0
494,261,364.8113722,135,2016,0,5,0,0,0,0,0,1,0,1,0,0,0,0
495,178,610.3373365,212,2015,0,5,0,0,0,0,0,1,0,1,0,0,0,0
496,148,386.7379966,125,2016,0,5,0,0,0,0,0,1,0,1,0,0,0,0
497,154,448.3842181,21,2016,0,5,0,0,0,0,0,1,0,1,0,0,0,0
498,78,347.2104673,171,2018,0,5,0,0,0,0,0,1,0,1,0,0,0,0
499,134,288.5020091,63,2016,0,5,0,0,0,0,0,1,0,1,0,0,0,0
500,130,385.21116,4,2016,0,5,0,0,0,0,0,1,0,1,0,0,0,0
501,115,339.130709,10,2016,0,5,0,0,0,0,0,1,0,1,0,0,0,0
502,94,398.2771795,123,2016,0,5,0,0,0,0,0,1,0,1,0,0,0,0
503,95,281.9351424,43,2016,0,5,0,0,0,0,0,1,0,1,0,0,0,0
504,63,517.4785635,188,2017,0,5,0,0,0,0,0,1,0,1,0,0,0,0
505,50,297.3356888,100,2017,0,5,0,0,0,0,0,1,0,1,0,0,0,0
506,19,362.9428238,39,2018,0,5,0,0,0,0,0,1,0,1,0,0,0,0
507,107,91.39500748,74,2015,0,5,0,0,0,0,0,0,0,0,0,0,1,1
508,149,187.335,231,2017,0,4,0,0,0,0,0,1,0,0,0,0,0,0
509,477,256.2025,330,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
510,250,434.1571429,90,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
511,369,467.884,359,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
512,119,307.5169231,0,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
513,286,273.85,0,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
514,143,281.3036364,0,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
515,116,227.9628571,28,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
516,204,418.66875,357,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
517,289,445.815,0,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
518,361,226.37,377,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
519,206,402.02375,307,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
520,288,451.0083333,365,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
521,159,337.867,0,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
522,288,470.1733333,87,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
523,194,89.356,228,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
524,286,334.5716667,204,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
525,359,529.326,366,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
526,187,383.8288889,27,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
527,187,383.8288889,27,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
528,238,457.9785714,320,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
529,247,243.8842857,58,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
530,203,294.82375,0,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
531,203,294.82375,0,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
532,281,466.1383333,120,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
533,287,602.68,69,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
534,224,524.8833333,51,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
535,179,424.7455556,335,2017,0,4,0,0,0,0,0,1,0,0,0,0,0,0
536,179,424.7455556,335,2017,0,0,4,0,0,0,0,1,0,0,0,0,0,0
537,266,652.196,210,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
538,237,544.5442857,11,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
539,149,410.314,97,2014,0,0,4,0,0,0,0,1,0,0,0,0,0,0
540,267,624.82,371,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
541,363,90.31515196,368,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
542,215,580.4266667,190,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
543,182,560.77,18,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
544,369,393.325,727,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
545,152,783.4992635,8,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
546,134,818.8934949,258,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
547,275,622.948,357,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
548,197,273.7171429,2,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
549,261,418.1677599,194,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
550,147,812.0600056,21,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
551,158,450.50375,0,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
552,182,545.2157143,0,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
553,186,431.2685714,0,2014,0,4,0,0,0,0,0,1,0,0,0,0,0,0
554,150,241.1,0,2016,0,4,0,0,0,0,0,1,0,0,0,0,0,0
555,123,524.8142387,42,2015,0,4,0,0,0,0,0,1,0,0,0,0,0,0
556,178,380.3666667,6,2017,0,4,0,0,0,0,0,1,0,0,0,0,0,0
557,214,288.496,302,2017,0,4,0,0,0,0,0,1,0,0,0,0,0,0
558,121,509.698457,1,2015,0,4,0,0,0,0,0,1,0,0,0,0,0,0
559,114,507.0020195,0,2015,0,0,4,0,0,0,0,1,0,0,0,0,0,0
560,125,351.424,41,2015,0,4,0,0,0,0,0,1,0,0,0,0,0,0
561,120,427.445,0,2015,0,4,0,0,0,0,0,1,0,0,0,0,0,0
562,271,367.858,0,2015,0,4,0,0,0,0,0,1,0,0,0,0,0,0
563,96,315.3076923,67,2015,4,0,0,0,0,0,0,1,0,0,0,0,0,0
564,128,387.02,71,2015,0,4,0,0,0,0,0,1,0,0,0,0,0,0
565,137,703.1189158,25,2015,0,4,0,0,0,0,0,1,0,0,0,0,0,0
566,147,442.2628571,84,2015,0,4,0,0,0,0,0,1,0,0,0,0,0,0
567,176,607.8166667,131,2015,4,0,0,0,0,0,0,1,0,0,0,0,0,0
568,154,742.4228571,220,2015,0,4,0,0,0,0,0,1,0,0,0,0,0,0
569,138,639.215682,218,2015,0,4,0,0,0,0,0,1,0,0,0,0,0,0
570,180,478.5766667,203,2015,0,4,0,0,0,0,0,1,0,0,0,0,0,0
571,7,137.874,4,2018,0,4,0,0,0,0,0,1,0,0,0,0,0,0
572,102,155.7415504,41,2017,0,4,0,0,0,0,0,1,0,0,0,0,0,0
573,287,591.4294213,232,2015,0,4,0,0,0,0,0,1,1,0,0,0,0,0
574,233,489.9286848,208,2014,0,4,0,0,0,0,0,1,1,0,0,0,0,0
575,99,305.3849451,98,2017,0,4,0,0,0,0,0,1,1,0,0,0,0,0
576,264,264.9709195,220,2015,0,4,0,0,0,0,0,1,1,0,0,0,0,0
577,266,857.6159468,70,2015,0,4,0,0,0,0,0,1,1,0,0,0,0,0
578,215,303.0958209,75,2016,0,4,0,0,0,0,0,1,1,0,0,0,0,0
579,168,215.3043309,165,2016,0,4,0,0,0,0,0,1,1,0,0,0,0,0
580,245,531.4850825,23,2015,0,4,0,0,0,0,0,1,1,0,0,0,0,0
581,227,919.5868811,104,2015,0,4,0,0,0,0,0,1,1,0,0,0,0,0
582,282,312.1730717,138,2016,0,4,0,0,0,0,0,1,1,0,0,0,0,0
583,129,375.9577714,48,2015,0,4,0,0,0,0,0,1,1,0,0,0,0,0
584,219,806.9185172,315,2016,0,4,0,0,0,0,0,1,1,0,0,0,0,0
585,187,338.9245336,525,2015,0,4,0,0,0,0,0,1,1,0,0,0,0,0
586,187,365.8167831,89,2016,0,4,0,0,0,0,0,1,1,0,0,0,0,0
587,285,351.5212662,84,2015,0,4,0,0,0,0,0,1,1,0,0,0,0,0
588,205,387.6820704,21,2016,0,4,0,0,0,0,0,1,1,0,0,0,0,0
589,218,437.171429,81,2016,0,4,0,0,0,0,0,1,1,0,0,0,0,0
590,140,840.7198689,70,2016,0,4,0,0,0,0,0,1,1,0,0,0,0,0
591,248,354.5606758,167,2016,0,4,0,0,0,0,0,1,1,0,0,0,0,0
592,127,484.1796998,50,2016,0,4,0,0,0,0,0,1,1,0,0,0,0,0
593,157,790.5281616,230,2016,0,4,0,0,0,0,0,1,1,0,0,0,0,0
594,121,308.716115,15,2016,0,4,0,0,0,0,0,1,1,0,0,0,0,0
595,165,292.0650184,153,2016,0,4,0,0,0,0,0,1,1,0,0,0,0,0
596,102,511.7334717,65,2017,0,4,0,0,0,0,0,1,1,0,0,0,0,0
597,105,911.7863572,91,2017,0,4,0,0,0,0,0,1,1,0,0,0,0,0
598,167,41.47711574,525,2016,0,4,0,0,0,0,0,1,0,0,0,1,0,0
599,851,84.09172197,851,2016,0,4,0,0,0,0,0,1,0,0,1,0,0,0
600,142,68.55155823,56,2015,0,4,0,0,0,0,0,1,0,0,1,0,0,0
601,124,273.1,322,2017,0,4,0,0,0,0,0,1,0,0,1,0,0,0
602,109,30.22,90,2017,0,4,0,0,0,0,0,1,0,0,1,0,0,0
603,93,70.1715035,332,2015,0,4,0,0,0,0,0,1,0,0,1,0,0,0
604,145,916.17,335,2017,0,4,0,0,0,0,0,1,0,0,1,0,0,0
605,79,338.625,168,2017,0,4,0,0,0,0,0,1,0,0,1,0,0,0
606,185,455.2446184,34,2015,0,4,0,0,0,0,0,1,0,0,1,0,0,0
607,144,481.4489447,10,2015,0,4,0,0,0,0,0,1,0,0,1,0,0,0
608,74,183.786,142,2015,0,4,0,0,0,0,0,1,0,0,1,0,0,0
609,469,54.39047437,706,2015,0,0,4,0,0,0,0,1,0,0,1,0,0,0
610,314,66.74247531,684,2015,0,0,4,0,0,0,0,1,0,0,1,0,0,0
611,159,484.145565,54,2017,0,4,0,0,0,0,0,1,0,0,1,0,0,0
612,51,427.436725,105,2017,0,4,0,0,0,0,0,1,0,0,1,0,0,0
613,121,474.0318173,113,2016,0,4,0,0,0,0,0,1,0,0,1,0,0,0
614,91,64.096,10,2017,0,4,0,0,0,0,0,1,0,0,1,0,0,0
615,37,367.8445504,32,2017,0,4,0,0,0,0,0,1,0,0,1,0,0,0
616,325,391.1064663,237,2014,0,4,0,0,0,0,0,1,0,1,0,0,0,0
617,294,464.2847671,195,2015,0,4,0,0,0,0,0,1,0,1,0,0,0,0
618,324,274.2472982,125,2015,0,4,0,0,0,0,0,1,0,1,0,0,0,0
619,252,386.7434675,40,2015,0,4,0,0,0,0,0,1,0,1,0,0,0,0
620,255,453.6101785,250,2015,0,4,0,0,0,0,0,1,0,1,0,0,0,0
621,208,640.115892,84,2016,0,4,0,0,0,0,0,1,0,1,0,0,0,0
622,204,383.8915898,43,2016,0,4,0,0,0,0,0,1,0,1,0,0,0,0
623,204,552.4299657,19,2016,0,4,0,0,0,0,0,1,0,1,0,0,0,0
624,194,392.0353869,0,2016,0,4,0,0,0,0,0,1,0,1,0,0,0,0
625,243,1013.788615,81,2016,0,4,0,0,0,0,0,1,0,1,0,0,0,0
626,216,291.4892678,448,2016,0,4,0,0,0,0,0,1,0,1,0,0,0,0
627,135,672.5204347,110,2016,0,4,0,0,0,0,0,1,0,1,0,0,0,0
628,156,621.3290593,41,2016,0,4,0,0,0,0,0,1,0,1,0,0,0,0
629,304,471.4028918,204,2016,0,4,0,0,0,0,0,1,0,1,0,0,0,0
630,78,242.8097879,105,2016,0,4,0,0,0,0,0,1,0,1,0,0,0,0
631,143,414.5055998,273,2016,0,4,0,0,0,0,0,1,0,1,0,0,0,0
632,63,477.7307735,203,2017,0,4,0,0,0,0,0,1,0,1,0,0,0,0
633,96,621.9501308,15,2017,0,4,0,0,0,0,0,1,0,1,0,0,0,0
634,140,293.8780423,381,2017,0,4,0,0,0,0,0,1,0,1,0,0,0,0
635,76,591.9741162,186,2017,0,4,0,0,0,0,0,1,0,1,0,0,0,0
636,235,27.35716409,511,2016,0,4,0,0,0,0,0,0,0,0,0,0,0,1
637,90,630.665864,37,2017,0,4,0,0,0,0,0,0,0,1,0,0,0,0
638,342,168.7166667,560,2014,0,3,0,0,0,0,0,1,0,0,0,0,0,0
639,250,168.16,277,2014,0,3,0,0,0,0,0,1,0,0,0,0,0,0
640,168,376.386,81,2014,3,0,0,0,0,0,0,1,0,0,0,0,0,0
641,319,212.205,165,2014,0,3,0,0,0,0,0,1,0,0,0,0,0,0
642,214,378.84875,90,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
643,250,434.1571429,90,2014,3,0,0,0,0,0,0,1,0,0,0,0,0,0
644,250,434.1571429,90,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
645,188,342.3655556,115,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
646,358,268.456,41,2014,0,3,0,0,0,0,0,1,0,0,0,0,0,0
647,476,265.51,383,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
648,205,311.46125,176,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
649,479,459.9675,353,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
650,357,438.326,358,2014,0,0,3,0,0,0,0,1,0,0,0,0,0,0
